"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge","type"
"REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION",0.0958904109589041,0.451376033567814,0.489178224343736,1.33239973499272,671,34,"ADRA2B ITGB3 FGB APBB1IP SYK GP1BB TLN1 RAPGEF3 VWF BCAR1 GP1BA GP5 ITGA2B F2 GP9 ADRA2A CSK PTPN1","c2.cp"
"PID_TXA2PATHWAY",0.0967611880123639,0.45174127343245,0.440057148080262,1.30274510353479,719,55,"ICAM1 NOS3 PIK3R6 HCK PIK3R5 FGR SYK TGM2 PTGIR SELE LYN LCK ARHGEF1 SLC9A3R1 PLCB2 GNA13","c2.cp"
"REACTOME_DARPP_32_EVENTS",0.0968325791855204,0.45174127343245,-0.479078573703784,-1.35714914662684,320,23,"PPP3CA PRKAR2B PRKACB PRKAR1A PPP3CB PPP2CB PPP3R1 CALM1 PPP2CA PRKAR2A CALM3 CALM2 PRKACA PPP2R5D","c2.cp"
"BIOCARTA_STRESS_PATHWAY",0.103656738425243,0.481240521997765,0.51955263392883,1.33736952879523,702,25,"JUN LTA NFKBIA TNF MAP2K3 RELA TNFRSF1A NFKB1 RIPK1 TRADD CASP2","c2.cp"
"REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION",0.104076897580378,0.481240521997765,-0.426246744544047,-1.31481809500592,313,33,"B4GALT6 MGAT4C MAN1A1 SEC23A MAN1A2 ST8SIA6 MANEA MCFD2 ST8SIA2 LMAN1 MGAT4A MGAT3","c2.cp"
"PID_P38_MK2_PATHWAY",0.109523093124718,0.504192212842864,0.539233591484496,1.34047926360641,727,21,"SFN HSPB1 LSP1 MAPKAPK2","c2.cp"
"REACTOME_ER_PHAGOSOME_PATHWAY",0.111214828643819,0.509734631284171,0.426907734492088,1.27904942567218,833,59,"HLA-C PSMB9 HLA-G TAP1 PSMB8 HLA-B CALR HLA-F RPS27A PSMB10 PSME1 PSMC4 PDIA3 HLA-A SEC61B PSMD13 PSMB1 UBA52 PSME2 B2M PSMD9 PSMC5 PSMB5 PSMB4 PSMD6 PSMB6 PSMC3 PSME4 PSMD4 PSMB3 PSMB7 PSMF1 SEC61A1 PSMA2 PSMD8 PSMD3","c2.cp"
"REACTOME_SIGNALING_BY_BMP",0.112650602409639,0.514060609249224,-0.477698288094088,-1.33841435139123,373,22,"UBE2D1 NOG BMPR2 CHRDL1 ZFYVE16 SMAD5 BMPR1A ACVR2A ACVR2B UBE2D3 SMAD1 BMPR1B SMURF2","c2.cp"
"BIOCARTA_CDMAC_PATHWAY",0.114338404794836,0.515760726506976,0.575339653800459,1.3484077343214,743,16,"FOS JUN MYC NFKBIA TNF RELA","c2.cp"
"SA_B_CELL_RECEPTOR_COMPLEXES",0.11511005353956,0.515760726506976,0.517703580483342,1.32040432471759,773,24,"FOS JUN RPS6KA1 SYK LYN VAV1","c2.cp"
"PID_HDAC_CLASSI_PATHWAY",0.116478020531719,0.515760726506976,0.41705416893641,1.26823548973364,884,65,"NFKBIA TNF MXD1 SAP30 RELA GATA1 TNFRSF1A PPARG MTA2 STAT3 SIRT2 ZFPM1 SIRT6 HDAC1 NFKB1 GATA2 SIRT7 SMAD7 HDAC7 SIRT4 NCOR2 HDAC10","c2.cp"
"REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX",0.116053376465831,0.515760726506976,0.432493714419562,1.27604448294709,860,54,"RPS28P7 RPS21 RPS4X RPS16 RPS27 RPS19 RPS11 RPS15 RPS28 RPS20 RPS12 RPS17 RPS24 RPS7 RPS27A RPS5 RPS25 EIF3G RPS10 FAU RPS13 RPS3 RPS6 RPS23 RPS15A RPS8 RPS14 RPS15P5 RPS2 RPS9 RPS18","c2.cp"
"REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS",0.116228351507377,0.515760726506976,0.403252549137953,1.25700406336193,905,78,"CALCA PTH2 GHRH ADM GIPR CALCB WNT11 GNG8 WNT3 IHH DHH SCT RAMP1 GNG5 GCGR PTH1R GNGT2","c2.cp"
"REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING",0.113590263691684,0.515760726506976,0.494077578950335,1.31750335354026,783,30,"RAC2 RHOG PLXNB1 PTPRC CD72 RND1 RHOC RRAS SEMA4D LIMK2 RHOB MYL6 MYH9","c2.cp"
"REACTOME_COMPLEMENT_CASCADE",0.116020482809071,0.515760726506976,0.507761262231727,1.31901365606849,792,26,"C1QA C1QB CRP C1QC C4A C3 C9 CFD C2 C4BPB C7 CD55","c2.cp"
"REACTOME_UNFOLDED_PROTEIN_RESPONSE",0.11789038262668,0.519812024661946,0.404056781908162,1.25418976495522,911,76,"ATF3 CCL2 LMNA DDIT3 ATF4P3 HSPA5 HERPUD1 XBP1 TLN1 SULT1A4 ATF4 DNAJB11 ACADVL CALR WIPI1 ERN1 ZBTB17 SULT1A3 EIF2AK3 HSP90B1 DDX11 CXXC1 TSPYL2","c2.cp"
"KEGG_TYPE_II_DIABETES_MELLITUS",0.121475953565506,0.533371308722494,0.451152785745961,1.28295568845859,878,43,"MAFA SOCS3 SOCS1 HK2 PIK3R5 TNF SLC2A4 HK3","c2.cp"
"PID_ALPHA_SYNUCLEIN_PATHWAY",0.12313003452244,0.538371908267571,0.481487577496834,1.29720644214672,855,32,"KLK6 HCK PLD1 FGR SYK LYN PLD2 LCK PLCB2","c2.cp"
"BIOCARTA_CREB_PATHWAY",0.125039469529523,0.541984336911986,-0.443230816322014,-1.28983810672937,395,26,"PRKAR2B PRKACB PRKAR1A CAMK2D ADCY1 PRKCA PIK3CA MAPK1 CREB1 PRKCB SOS1 PIK3R1 MAPK14 PRKAR2A","c2.cp"
"ST_GRANULE_CELL_SURVIVAL_PATHWAY",0.124798829553767,0.541984336911986,0.502696824282321,1.30585774341336,852,26,"FOS JUN CXCL2 CREB5 ITPKB","c2.cp"
"REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS",0.125952933377527,0.541984336911986,-0.414701290472396,-1.27920451643254,379,33,"RPS6KA6 CAMK4 PRKACB GRIN2B CAMK2D ADCY1 GRIN2A MAPK1 CREB1 PDPK1 GRIN2D AKAP9 CALM1 RASGRF2 BRAF RPS6KA3","c2.cp"
"REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT",0.12603080753073,0.541984336911986,0.578938566393272,1.33390728386434,809,15,"LDLR APOA5 LDLRAP1 APOE HSPG2 APOC2 LPL SDC1 APOA2 P4HB","c2.cp"
"REACTOME_TRAF6_MEDIATED_NFKB_ACTIVATION",0.127125018805476,0.544449363326732,0.527094162293005,1.31030189083107,844,21,"S100A12 NFKB2 NFKBIA SAA1 RELA NFKBIB S100B AGER RNF135 IKBKB","c2.cp"
"REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX",0.128735325506937,0.549095572060201,0.418822685989195,1.25673977310663,964,60,"SERPINE1 PPP1R15A JUNB MYC TGFB1 TGIF1 F11R","c2.cp"
"REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S",0.131017106484551,0.556556407627463,0.415703046364227,1.25455433423253,987,62,"RPS28P7 EIF4EBP1 RPS21 RPS4X RPS16 RPS27 RPS19 RPS11 RPS15 RPS28 RPS20 RPS12 RPS17 RPS24 RPS7 RPS27A RPS5 RPS25 EIF3G RPS10 FAU EIF4A1 RPS13 RPS3 RPS6 RPS23 RPS15A RPS8 RPS14 RPS15P5 RPS2 RPS9 RPS18","c2.cp"
"PID_ANTHRAX_PATHWAY",0.131905126243305,0.558060149490907,0.556299323293275,1.31924364156901,861,17,"IL1B TNF MAP2K3 IL18 CASP1","c2.cp"
"BIOCARTA_BCR_PATHWAY",0.135131278538813,0.564848744292237,0.467297194867505,1.27280125651463,946,34,"FOS JUN NFATC1 BTK SYK NFATC3 LYN NFATC2 VAV1","c2.cp"
"PID_RB_1PATHWAY",0.134391534391534,0.564848744292237,0.411708292450143,1.24821778689557,1015,64,"GSC CDKN1A JUN SPI1 MYOD1 CEBPD CEBPB CKM CDK2 CDKN2A CEBPA PPARG ELF1","c2.cp"
"REACTOME_SIGNALING_BY_SCF_KIT",0.134896980691979,0.564848744292237,0.399036045600337,1.23523287259691,1040,74,"NR4A1 CDKN1A PTPN6 SOCS1 GRAP2 STAT5A TEC MMP9 GRAP LYN VAV1 FES GRB7 LCK SH2B3 STAT3 FOXO4 GAB2 SH2B2 RPS6KB2 FOXO1 PHLPP1","c2.cp"
"BIOCARTA_MTA3_PATHWAY",0.135725190839695,0.565071013655302,0.547584393744569,1.31490202155267,888,18,"HSPB1 SNAI1 TUBA1C SNAI2 CDH1 HDAC1 HSPB2 MTA1 CTSD","c2.cp"
"KEGG_GALACTOSE_METABOLISM",0.136390445296373,0.565587362439324,0.502387818026168,1.29318593649581,924,25,"HK2 GLA LCT B4GALT1 MGAM HK3 GALK1 PFKL PFKP GALE PGM2 GALK2","c2.cp"
"BIOCARTA_ATM_PATHWAY",0.138335108811444,0.566010127793874,0.537400095021891,1.30401257058129,908,19,"CDKN1A JUN NFKBIA GADD45A RELA CHEK2 NFKB1 ABL1 BRCA1 RBBP8","c2.cp"
"BIOCARTA_FMLP_PATHWAY",0.137112816140949,0.566010127793874,0.464759997518098,1.27275127008801,964,35,"FPR1 NCF2 NFATC1 NFKBIA NCF1C NFATC3 MAP2K3 NFATC2 RELA NFATC4 NFKB1 GNA15 PPP3CC","c2.cp"
"BIOCARTA_INTRINSIC_PATHWAY",0.138312376912589,0.566010127793874,0.529960068913698,1.3022493663972,912,20,"COL4A5 FGB COL4A1 SERPINC1 COL4A2 F11 COL4A4 KLKB1 SERPING1","c2.cp"
"ST_T_CELL_SIGNAL_TRANSDUCTION",0.138658940397351,0.566010127793874,0.43980540864872,1.25528635196322,1004,44,"CD3D NFKB2 GRAP2 NFKBIA RASGRP4 ITPKB PTPRC RASGRP3 VAV1 NFKBIE LCK LCP2 NFKBIB NFKB1 PLCG1 ZAP70 PRDX1 DTYMK TONSL ITPKA","c2.cp"
"PID_CD40_PATHWAY",0.139312146277754,0.566463785448453,0.485673917539088,1.28775673792097,959,29,"JUN MYC NFKBIA TNFAIP3 STAT5A CD40 RELA BIRC3 TRAF1 NFKB1","c2.cp"
"REACTOME_IL_3_5_AND_GM_CSF_SIGNALING",0.139958012596221,0.566884198306399,0.449974296741953,1.26207536537272,999,40,"PTPN6 CSF2RA HCK IL5RA STAT5A TEC SYK CSF2RB LYN VAV1 IL5 IL3RA GAB2 IL2RG INPPL1","c2.cp"
"REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS",0.140616400660429,0.567351886834551,0.437194564990366,1.25197234477698,1021,45,"NOD2 TNFAIP3 P2RX7 RIPK2 IRAK2 PSTPIP1 CASP4 BIRC3 MAPK13 CASP1 TMEM189-UBE2V1 CARD9 AIM2 NLRP3 PYCARD TXNIP NOD1 CASP2 CASP9 MEFV IKBKB HSP90AB1 TAB2 TRAF6 NLRP1 BCL2L1","c2.cp"
"PID_PDGFRB_PATHWAY",0.141395908543923,0.568302786263075,0.362888766174613,1.19759899602976,1174,128,"SFN FOS ITGB3 SPHK1 JUN PIK3R6 MYC HCK SLA PIK3R5 MYOCD STAT5A SIPA1 JUND FGR LYN DNM2 ARPC1B WASF2 LCK SLC9A3R1 DOK1 IQGAP1 STAT3 ARAP1","c2.cp"
"REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING",0.143320554408729,0.573831338533034,0.497951040653034,1.28176532099434,971,25,"ITGB3 FGB APBB1IP SYK TLN1 RAPGEF3 VWF BCAR1","c2.cp"
"PID_PRL_SIGNALING_EVENTS_PATHWAY",0.145057574398086,0.578569332999999,0.508582947664928,1.2837126192176,969,23,"CDKN1A EGR1 CDK2 RHOC AGT BCAR1 ITGB1 PTP4A3 PTP4A2 RABGGTB ITGA1 ROCK1","c2.cp"
"PID_P38_ALPHA_BETA_PATHWAY",0.146597611854409,0.580069343409946,0.475275987371074,1.27517311635686,1018,31,"DUSP1 HCK FGR DUSP10 MAP2K3 LYN DUSP16 LCK RIPK1","c2.cp"
"PID_TCR_CALCIUM_PATHWAY",0.146253925527142,0.580069343409946,0.508135802733671,1.28258398210244,977,23,"FOS JUNB FOSL1 JUN PTGS2 NFATC1 NFATC3 NFATC2","c2.cp"
"REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC",0.147098924405393,0.580069343409946,0.525197013281493,1.29054530312341,970,20,"TUBA1C TUBB6 TUBB2A TUBB4B TUBA3D TUBB2B TUBB1 CCT3 TUBA4A TCP1 TUBB3 TUBA1A CCT5 TUBA1B CCT7","c2.cp"
"BIOCARTA_LAIR_PATHWAY",0.148916551406178,0.585029309095699,0.554196479854356,1.29885505863026,968,16,"ICAM1 ITGB2 IL6 C3 TNF IL1A ITGAL C7","c2.cp"
"REACTOME_SEMAPHORIN_INTERACTIONS",0.150039484074757,0.587233186734534,0.403613082102288,1.22736199028608,1139,65,"TYROBP RAC2 RHOG TREM2 PLXNB3 PLXNB1 PTPRC CD72 RND1 RHOC FES RRAS SEMA4D TLN1 SEMA6A LIMK2 RHOB MYL6 MYH9 PLXNA3","c2.cp"
"BIOCARTA_KERATINOCYTE_PATHWAY",0.151615120274914,0.589698591797669,0.431295945183924,1.23922845775116,1102,46,"FOS HOXA7 TNFRSF1B JUN NFKBIA TNF ETS1 MAP2K3 RELA CEBPA TNFRSF1A MAPK13 FAS NFKB1 RIPK1","c2.cp"
"REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY",0.151798010711553,0.589698591797669,0.543910175044853,1.28986322644567,991,17,"TUBA1C TUBB6 TUBB2A TBCB TUBB4B TUBA3D TBCE TUBB2B TUBB1 TUBA4A TBCD TUBB3 TUBA1A TBCA TUBA1B","c2.cp"
"PID_INTEGRIN_CS_PATHWAY",0.153328456474031,0.593437914871711,0.487215370139089,1.2656415021409,1047,26,"ITGB3 ITGAX ITGB2 ITGA5 ITGAM ITGB4 ITGA10 ITGA2 ITGAL ITGB7 ITGB5 ITGA11 ITGB1 ITGA6 ITGA2B ITGA7","c2.cp"
"REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS",0.156862745098039,0.604876637001664,-0.443025214367355,-1.25501603414346,519,23,"DGKK DGKB DGKH RASGRP1 TRPC3 DGKI PRKCE TRPC6 DAGLA","c2.cp"
"BIOCARTA_TOB1_PATHWAY",0.159674197018595,0.613454176045706,0.548938331303044,1.28653168038236,1038,16,"CD3D TGFB1 CD3G TOB1 TOB2 TGFB3","c2.cp"
"PID_KIT_PATHWAY",0.166054671562627,0.63563051935145,0.415739903156284,1.21897305994631,1220,52,"STAP1 PTPN6 SOCS1 GRAP2 EPO STAT5A TEC LYN VAV1 SNAI2 EPOR DOK1 SH2B3 STAT3 PIK3C2B","c2.cp"
"SA_TRKA_RECEPTOR",0.167100229533282,0.637298320665256,0.536550918360335,1.27241101649106,1091,17,"NGFR CDKN1A NGF","c2.cp"
"KEGG_AUTOIMMUNE_THYROID_DISEASE",0.169568822553897,0.638584690793798,0.430953131365622,1.22551337110859,1226,43,"CD80 CD86 HLA-DRA HLA-DRB5 HLA-C IFNA10 HLA-DQA1 IL10 TSHB HLA-DRB1 HLA-DQB1 HLA-DPA1 HLA-G HLA-DQA2 IFNA13 HLA-DPB1 CD40 HLA-DOA HLA-DOB HLA-E HLA-DMA IL5","c2.cp"
"KEGG_PRIMARY_IMMUNODEFICIENCY",0.168797953964194,0.638584690793798,0.450215912387558,1.23292210466712,1187,35,"CD3D ADA IGLL1 BTK PTPRC CD40 TAP1 CIITA LCK CD4 IL2RG RFXANK ZAP70 RAG1","c2.cp"
"PID_NFKAPPAB_CANONICAL_PATHWAY",0.169881860326006,0.638584690793798,0.495213055104518,1.24996571544078,1135,23,"NOD2 NFKBIA TNFAIP3 TNF RIPK2 RELA TNFRSF1A NFKB1 MALT1 BCL10 IKBKB","c2.cp"
"PID_ILK_PATHWAY",0.169785360484315,0.638584690793798,0.427032848643954,1.22287274276921,1233,45,"SNAI1 JUN PARVG PPP1R14A RHOG PXN TNS1 LIMS1 IQGAP1 CDC37 HSP90AA1 AURKA ZYX ILK PPP1R14B","c2.cp"
"PID_RXR_VDR_PATHWAY",0.170592538405267,0.638957715532272,0.480092161516725,1.24713751188645,1165,26,"NR4A1 TGFB1 VDR SREBF1 TNF PPARG","c2.cp"
"KEGG_BUTANOATE_METABOLISM",0.175671196552867,0.653296798568492,-0.39415130071816,-1.21581517979383,529,33,"HMGCS2 AKR1B10 GAD2 ACSM4 EHHADH GAD1 ALDH5A1 L2HGDH ABAT","c2.cp"
"REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE",0.175438596491228,0.653296798568492,0.474234268249554,1.23965884543366,1199,27,"PF4 FGB THBD SERPINC1 GP1BB F11 VWF GP1BA KLKB1 SERPING1 GP5 F3 F2 GP9 PROC F13A1 TFPI C1QBP","c2.cp"
"REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES",0.176357388316151,0.65352294606517,0.423263460122105,1.21614898254111,1282,46,"FCGR1A FCGR1B PSMB9 MRC1 PSMB8 PSMB10 PSME1 PSMC4 PSMD13 PSMB1 PSME2 PSMD9 PSMC5 PSMB5 PSMB4 PSMD6 PSMB6 PSMC3 PSME4 PSMD4 PSMB3 PSMB7 PSMF1 PSMA2 PSMD8 PSMD3","c2.cp"
"REACTOME_ADAPTIVE_IMMUNE_SYSTEM",0.178844959635686,0.660399232577004,0.304660023353052,1.11182786377289,1727,496,"CD3D PDCD1 CD80 NR4A1 UBE2C SOCS3 CD86 FCGR1A ASB15 CDKN1A ICOSLG PTPN6 SOCS1 ICAM1 TYROBP FCGR3A LILRB3 LILRB4 GRAP2 ITGB2 LILRB1 NCF2 HLA-DRB5 FCGR1B ICAM2 HLA-C HCST CD74 NFKBIA HLA-DQA1 IFITM1 C3 CYBA BTK SIPA1 HLA-DRB1 PSMB9 CD3G WAS SPSB1 VASP HLA-DPA1 HLA-G SELL SYK ITPR3 HLA-DQA2 PTPRC PIK3AP1 NCF4 CTSH RASGRP3 HLA-DPB1 CD40 LILRB2 MAP3K8 HSPA5 HLA-DOA MRC1 ORAI1 RIPK2 LYN VAV1 DNM2 TAP1 HLA-DOB RELA NFKBIE CDC20 KLC3 REL FCGR2B CDH1 RAPGEF3 HLA-DMA PSMB8 LCK CD4 ULBP2 ITGAL UBE2S TMEM189-UBE2V1 CTSS HLA-B LCP2 KIF2C NFKBIB CRTAM FOXO4 CYBB KIF20A KIF5A CALR HLA-F RPS27A ULBP1","c2.cp"
"KEGG_STARCH_AND_SUCROSE_METABOLISM",0.18210197710718,0.667647241004492,-0.373036533566564,-1.19351460144001,524,39,"GBA3 SI UGT2A1 AMY2A AGL UGT2B15 G6PC2 PGM2L1 UGT1A7","c2.cp"
"BIOCARTA_CELLCYCLE_PATHWAY",0.182294003289966,0.667647241004492,0.490239675782519,1.23741242433041,1218,23,"CDKN1A CDK2 CDKN2A CDKN2C","c2.cp"
"BIOCARTA_IL2RB_PATHWAY",0.182991860791468,0.667647241004492,0.436047286841529,1.21402966871269,1303,38,"FOS SOCS3 PTPN6 SOCS1 MYC STAT5A SYK","c2.cp"
"REACTOME_CD28_CO_STIMULATION",0.184002301827075,0.667647241004492,0.459671947234354,1.23330722576356,1278,31,"CD80 CD86 GRAP2 MAP3K8 LYN VAV1 LCK","c2.cp"
"REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION",0.183532778355879,0.667647241004492,0.387495690531093,1.19407491121607,1410,71,"EGR2 FABP4 ANGPTL4 TGFB1 CEBPD CEBPB KLF4 SREBF1 PCK1 TNF SLC2A4 RELA PPARG MED26","c2.cp"
"BIOCARTA_CD40_PATHWAY",0.184845184378404,0.668384836247169,0.546704509224472,1.25963818841638,1187,15,"DUSP1 NFKBIA TNFAIP3 CD40 RELA NFKB1","c2.cp"
"BIOCARTA_TID_PATHWAY",0.185496183206107,0.66842590155304,0.519842922015107,1.24828705283804,1214,18,"HSPA1A TNFRSF1B NFKBIA USH1C TNF RELA TNFRSF1A NFKB1 TAX1BP3","c2.cp"
"PID_NFKAPPAB_ATYPICAL_PATHWAY",0.189441469013007,0.675653020882567,0.525380990788023,1.24592193892159,1237,17,"NFKBIA SYK RELA REL BCL3 LCK NFKB1 ARRB2 IKBKB CSNK2B","c2.cp"
"REACTOME_DEFENSINS",0.189201804885639,0.675653020882567,0.544867852340706,1.25540642681432,1215,15,"DEFA1B DEFA4 DEFA1 CCR2 DEFA5 TLR2 TLR1 DEFA3 CD4","c2.cp"
"REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB",0.189127324749642,0.675653020882567,-0.480888461674486,-1.24375105501,660,16,"PRKAR2B PRKACB PRKAR1A ADCY1 CREB1","c2.cp"
"BIOCARTA_NFAT_PATHWAY",0.190780527604025,0.678114460361245,0.411183125038921,1.20034744385678,1402,50,"NKX2-5 LIF GATA4 HAND1 ACTA1 NFATC1 HBEGF NFATC3 NFATC2 AGT","c2.cp"
"KEGG_PPAR_SIGNALING_PATHWAY",0.193344732342496,0.678908692619679,0.387083496070096,1.18214716217425,1469,67,"OLR1 FABP4 ANGPTL4 UCP1 SLC27A6 SCD ACSL5 APOA5 PCK1 UBC CYP27A1 ACSL1 MMP1 DBI","c2.cp"
"BIOCARTA_P53_PATHWAY",0.194252343629937,0.678908692619679,0.531936389463778,1.24668469656487,1263,16,"CDKN1A GADD45A CDK2","c2.cp"
"PID_INTEGRIN_A4B1_PATHWAY",0.194072795281254,0.678908692619679,0.456052044272485,1.22359496791033,1348,31,"SPP1 THBS1 CD14 ADAM28 PXN THBS2 TLN1 DOCK1 BCAR1","c2.cp"
"REACTOME_ACYL_CHAIN_REMODELLING_OF_PG",0.192780457445153,0.678908692619679,0.542908883210223,1.25089285086049,1238,15,"PLA2G2E PLA2G2A PLA2G1B PLA2G3","c2.cp"
"REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE",0.192771084337349,0.678908692619679,0.405668316200419,1.19318797366008,1423,53,"CDKN1A CDK2 PSMB9 CCNE2 PSMB8 RPS27A PSMB10 PSME1 PSMC4 PSMD13 PSMB1 UBA52 PSME2 PSMD9 PSMC5 PSMB5 PSMB4 RFWD2 PSMD6 PSMB6 PSMC3 PSME4 PSMD4 TP53 PSMB3 PSMB7 PSMF1 PSMA2 PSMD8 PSMD3","c2.cp"
"REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM",0.195269685607153,0.680189404864917,-0.46915983105696,-1.2302912772717,676,17,"DLD DBT BCKDHA BCKDHB ACADSB BCAT1","c2.cp"
"BIOCARTA_AMI_PATHWAY",0.196335877862595,0.681631203875124,0.515168151734501,1.2370616326791,1285,18,"AHSP COL4A5 FGB COL4A1 SERPINC1 COL4A2 COL4A4 PLAT","c2.cp"
"PID_VEGFR1_2_PATHWAY",0.198427260812582,0.686610885924331,0.383964297964413,1.17752376068206,1513,69,"SH2D2A ITGB3 PTPN6 NOS3 FLT1 MAPKAPK2 PXN MAP2K3 VEGFA SHB DNM2 FES CDH5 MYOF IQGAP1 CTNNA1","c2.cp"
"REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE",0.20053081686818,0.691599681938114,0.473015595669147,1.21757951549428,1359,25,"RAC2 RHOG PLXNB1 RND1 RHOC SEMA4D LIMK2 RHOB MYL6 MYH9","c2.cp"
"REACTOME_DAG_AND_IP3_SIGNALING",0.203150112504018,0.698328511732562,-0.397270561391482,-1.18991208072171,631,29,"CAMK4 PRKAR2B PRKACB PRKAR1A ADCY1 PRKCA CREB1 PRKCE PDE1B CALM1 PDE1A","c2.cp"
"ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY",0.204133277098271,0.699407457598993,0.433136349136747,1.19980413195118,1451,37,"SFN NR4A3 BTK RPS6KA1 CDKN2A DAPP1 INPP5D","c2.cp"
"PID_E2F_PATHWAY",0.207204872359725,0.707611410509519,0.377437557582546,1.16837384396498,1598,74,"SERPINE1 CDKN1A MYC CES1P1 TYMS CDK2 TK1 CDKN2A HIC1 CCNE2 CDKN2C MCL1 CEBPA PLAU E2F7 HDAC1 CASP7 UXT SP1 TRIM28 DHFR POLA1 HBP1 MYBL2 BRCA1 KAT2A RBBP8","c2.cp"
"PID_S1P_S1P1_PATHWAY",0.208816007221303,0.708482881643706,0.490363564380184,1.21899340111615,1387,21,"ITGB3 SPHK1 PTGS2 VEGFA PLCB2 PLCG1 PDGFRB S1PR1 KDR PDGFB GNAI2","c2.cp"
"REACTOME_NOD1_2_SIGNALING_PATHWAY",0.208200521587946,0.708482881643706,0.454044270203384,1.21075084993652,1436,30,"NOD2 TNFAIP3 RIPK2 IRAK2 CASP4 BIRC3 MAPK13 CASP1 TMEM189-UBE2V1 CARD9 NOD1 CASP2 CASP9","c2.cp"
"REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC",0.209718670076726,0.709242751553977,0.490078272512845,1.21828419486809,1393,21,"HLA-C HLA-G HSPA5 TAP1 HLA-B CALR HLA-F SEC13 PDIA3 HLA-A SEC24D B2M SEC24C","c2.cp"
"BIOCARTA_HIF_PATHWAY",0.211918468959079,0.711723816266344,0.533646226390518,1.22955116433801,1361,15,"JUN NOS3 EPO VEGFA HSP90AA1 P4HB LDHA ARNT EDN1","c2.cp"
"BIOCARTA_IL2_PATHWAY",0.212426658642997,0.711723816266344,0.488976247644826,1.21554467435808,1411,21,"FOS JUN STAT5A SYK LCK IL2RG","c2.cp"
"ST_GAQ_PATHWAY",0.212573099415205,0.711723816266344,0.459167288319036,1.20027342730734,1453,27,"PITX2 NFKB2 NFKBIA PLD1 ITPKB ITPR3 NFKBIE PLD2 NFKBIB NFKB1","c2.cp"
"PID_S1P_S1P3_PATHWAY",0.213176607168771,0.711723816266344,0.452644285874317,1.20017919012331,1468,29,"CXCR4 ITGB3 FLT1 VEGFA GNA13 S1PR2 GNA15 S1PR3 PDGFRB GNA12 S1PR1","c2.cp"
"REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION",0.214996174445295,0.71551274616348,0.513738750653325,1.21831278926382,1404,17,"NOD2 MAPKAPK2 MAP2K3 RIPK2 IRAK2 NOD1 TAB2 MAPKAPK3 TRAF6","c2.cp"
