Annotation Cluster 1	Enrichment Score: 11.312634702462313
SMART	SM00202:SR	6	0.48543689320388345	0.0034095227654090923	286133, 5651, 4481, 9332, 8685, 64699	407	26	10057	5.702324702324702	0.5533688667817114	0.14888195442393015	4.3013676167109605
INTERPRO	IPR001190:Speract/scavenger receptor	6	0.48543689320388345	0.0035424285788869534	286133, 5651, 4481, 9332, 8685, 64699	726	27	18559	5.680746862565044	0.9783470865495174	0.21300899014923236	5.504558035197338
INTERPRO	IPR017448:Speract/scavenger receptor-related	6	0.48543689320388345	0.0035424285788869534	286133, 5651, 4481, 9332, 8685, 64699	726	27	18559	5.680746862565044	0.9783470865495174	0.21300899014923236	5.504558035197338
GOTERM_MF_DIRECT	GO:0005044~scavenger receptor activity	7	0.5663430420711975	0.010309412306884142	286133, 5651, 4481, 9332, 8685, 55576, 64699	657	48	16881	3.7470509893455093	0.9997068699157817	0.27775853934638106	14.672691506202963
UP_SEQ_FEATURE	domain:Collagen-like	6	0.48543689320388345	0.013290835778354678	286133, 10882, 712, 4481, 8685, 653509	776	37	20063	4.192602396210644	0.9999999999966162	0.769460819921369	20.522224820571623
GOTERM_CC_DIRECT	GO:0030666~endocytic vesicle membrane	6	0.48543689320388345	0.11721211625731118	4481, 9332, 1839, 8685, 55576, 948	717	66	18224	2.3106377583365028	1.0	0.7840507166012731	82.62338530093014

Annotation Cluster 10	Enrichment Score: 2.1359485219020975
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SMART	SM00338:BRLZ	10	0.8090614886731391	1.755462944848375E-4	3725, 23764, 4778, 467, 1052, 1649, 2354, 4783, 2353, 8061	407	51	10057	4.845112492171316	0.04058596613670051	0.020503173122393692	0.22574743400177733
INTERPRO	IPR004827:Basic-leucine zipper domain	10	0.8090614886731391	2.2149255058298375E-4	3725, 23764, 4778, 467, 1052, 1649, 2354, 4783, 2353, 8061	726	54	18559	4.733955718804204	0.21277285461751683	0.026231857159066174	0.352799167280593
GOTERM_BP_DIRECT	GO:0051412~response to corticosterone	6	0.48543689320388345	5.348041682531971E-4	595, 2354, 2353, 1026, 8061, 7054	666	18	16792	8.404404404404405	0.8080100391050511	0.048779574528872494	0.9616089615291701
UP_SEQ_FEATURE	DNA-binding region:Basic motif	17	1.3754045307443366	5.915380225673368E-4	3725, 388585, 57491, 4778, 84667, 2354, 266743, 8061, 23764, 467, 6943, 1052, 4783, 2353, 4084, 4656, 4609	776	163	20063	2.6964692302827147	0.6890246284559531	0.12171347092871054	1.0106483963146506
GOTERM_MF_DIRECT	GO:0000982~transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding	6	0.48543689320388345	0.001639676950181906	3725, 467, 2354, 2113, 2353, 8061	657	23	16881	6.702799285288862	0.7242340590180874	0.11051207466513602	2.481405446201246
INTERPRO	IPR000837:Fos transforming protein	4	0.3236245954692557	0.004179413025347119	467, 2354, 2353, 8061	726	9	18559	11.361493725130089	0.9891460355406196	0.23361609370080794	6.463724010520854
UP_SEQ_FEATURE	domain:Leucine-zipper	12	0.9708737864077669	0.00433037492782892	338645, 3725, 23764, 4778, 467, 1052, 1649, 2354, 4783, 2353, 8061, 4609	776	113	20063	2.7455980293768816	0.9998096644675274	0.4351046609003395	7.179317772797678
GOTERM_BP_DIRECT	GO:0032870~cellular response to hormone stimulus	7	0.5663430420711975	0.008246383181273294	3725, 10886, 2354, 150094, 2353, 1585, 1584	666	45	16792	3.9220553887220557	0.9999999999919518	0.27048647216993393	13.892182886464866
GOTERM_BP_DIRECT	GO:0032570~response to progesterone	6	0.48543689320388345	0.0181487270952556	2354, 6347, 2353, 8061, 257062, 7057	666	39	16792	3.878955878955879	1.0	0.4131865332968603	28.16707804031133
GOTERM_BP_DIRECT	GO:0034097~response to cytokine	6	0.48543689320388345	0.0541289734970757	3725, 1281, 4791, 2353, 284114, 8061	666	52	16792	2.909216909216909	1.0	0.6626267538976427	63.401958489417666
GOTERM_BP_DIRECT	GO:0051591~response to cAMP	5	0.40453074433656955	0.10801637010152193	3725, 2354, 4327, 2353, 8061	666	46	16792	2.740566653610132	1.0	0.8285036280623963	87.31447724487975
GOTERM_BP_DIRECT	GO:0007565~female pregnancy	7	0.5663430420711975	0.14108903310445292	133, 2354, 10135, 2113, 5858, 2353, 8061	666	89	16792	1.9830617133987922	1.0	0.8860746058293516	93.58906569985092
GOTERM_BP_DIRECT	GO:0071277~cellular response to calcium ion	5	0.40453074433656955	0.14249730761301155	3725, 241, 2354, 6331, 2353	666	51	16792	2.4718836483542366	1.0	0.8875818647977988	93.77629787930728
KEGG_PATHWAY	hsa05031:Amphetamine addiction	6	0.48543689320388345	0.19456485898590714	3725, 23237, 2354, 2353, 7054, 163688	324	66	6910	1.9388327721661056	1.0	0.5760567744220321	93.80620344690873

Annotation Cluster 11	Enrichment Score: 2.1024006577944294
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0030301~cholesterol transport	6	0.48543689320388345	2.912125424651865E-4	3949, 338, 4481, 29881, 335, 948	666	16	16792	9.454954954954955	0.5928287947324576	0.032730935113454485	0.5247053849326777
GOTERM_BP_DIRECT	GO:0042953~lipoprotein transport	4	0.3236245954692557	0.019706682517644344	338, 4481, 5468, 948	666	15	16792	6.723523523523523	1.0	0.4277625558045469	30.198256030024307
GOTERM_BP_DIRECT	GO:0010744~positive regulation of macrophage derived foam cell differentiation	4	0.3236245954692557	0.0235548488991008	338, 4481, 247, 948	666	16	16792	6.303303303303304	1.0	0.4637679473706372	34.98528438925659
GOTERM_BP_DIRECT	GO:0010886~positive regulation of cholesterol storage	3	0.24271844660194172	0.028806696044800486	338, 4481, 948	666	7	16792	10.805662805662806	1.0	0.5111330887883561	41.019893986606704

Annotation Cluster 12	Enrichment Score: 2.057496181307095
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR013126:Heat shock protein 70 family	7	0.5663430420711975	1.2875719040161794E-5	3305, 3304, 10808, 3303, 3311, 3310, 3309	726	15	18559	11.929568411386594	0.013809626148154175	0.002777309338157008	0.02054079404835152
INTERPRO	IPR018181:Heat shock protein 70, conserved site	7	0.5663430420711975	1.2875719040161794E-5	3305, 3304, 10808, 3303, 3311, 3310, 3309	726	15	18559	11.929568411386594	0.013809626148154175	0.002777309338157008	0.02054079404835152
GOTERM_BP_DIRECT	GO:0034605~cellular response to heat	9	0.7281553398058253	8.080771521708479E-5	286133, 3304, 3162, 3303, 59341, 3310, 3552, 1026, 7057	666	37	16792	6.132943754565376	0.22065532628637097	0.01180132938022338	0.14586044508738683
KEGG_PATHWAY	hsa05134:Legionellosis	11	0.889967637540453	1.6512649295773906E-4	3305, 3304, 2919, 3303, 2921, 4791, 3553, 3310, 3569, 3576, 3329	324	54	6910	4.344421582075903	0.03790568243367465	0.0055051891592199365	0.2120740536320609
GOTERM_BP_DIRECT	GO:0042026~protein refolding	6	0.48543689320388345	2.0692389714765152E-4	3305, 3304, 55466, 3303, 3310, 3329	666	15	16792	10.085285285285284	0.47187711087686834	0.025213738618506287	0.37310255708424833
GOTERM_MF_DIRECT	GO:0051082~unfolded protein binding	13	1.051779935275081	0.0011647744928413033	3305, 3304, 1410, 3303, 3337, 3309, 3336, 3329, 730211, 55466, 3310, 871, 11080	657	110	16881	3.036571191365712	0.599435667672074	0.09665743368486934	1.7686977291907935
GOTERM_BP_DIRECT	GO:0090084~negative regulation of inclusion body assembly	4	0.3236245954692557	0.0060221707567934294	3304, 55466, 3303, 3337	666	10	16792	10.085285285285284	0.9999999919255698	0.2337203139487396	10.336451966244509
GOTERM_BP_DIRECT	GO:0070370~cellular heat acclimation	3	0.24271844660194172	0.008909001209908713	3304, 3303, 3310	666	4	16792	18.90990990990991	0.9999999999989762	0.28011217272117783	14.92544955465741
GOTERM_MF_DIRECT	GO:0031072~heat shock protein binding	6	0.48543689320388345	0.022660058191218708	3305, 3304, 7538, 55466, 3303, 3310	657	42	16881	3.6705805609915196	0.999999984659711	0.3933477388540425	29.598755810361332
KEGG_PATHWAY	hsa04612:Antigen processing and presentation	9	0.7281553398058253	0.02481851293842556	1514, 3305, 3304, 10437, 8302, 3112, 3303, 3822, 3310	324	76	6910	2.5255847953216373	0.9972074893881302	0.18354762579696915	27.60880304555473
GOTERM_BP_DIRECT	GO:1900034~regulation of cellular response to heat	8	0.6472491909385114	0.028759817767034637	3305, 3304, 1410, 10808, 9531, 3303, 3337, 26973	666	75	16792	2.6894094094094094	1.0	0.5133446311579346	40.96845001941934
GOTERM_MF_DIRECT	GO:0042623~ATPase activity, coupled	3	0.24271844660194172	0.07690955126246597	3304, 3303, 3310	657	12	16881	6.423515981735159	1.0	0.6943520078710761	70.63534730709897
GOTERM_CC_DIRECT	GO:0008180~COP9 signalosome	4	0.3236245954692557	0.15730004376328616	3305, 3311, 3310, 3309	717	35	18224	2.9048017533373183	1.0	0.8032597458894692	90.95011190329917
KEGG_PATHWAY	hsa04915:Estrogen signaling pathway	8	0.6472491909385114	0.17981160554292602	3305, 3725, 3304, 3303, 1839, 3310, 2353, 163688	324	99	6910	1.7234069085920936	1.0	0.5568071401968314	92.17833816572724
KEGG_PATHWAY	hsa04141:Protein processing in endoplasmic reticulum	11	0.889967637540453	0.2659425419258893	3305, 3304, 1410, 10808, 3303, 1649, 23645, 79748, 3337, 3310, 3309	324	169	6910	1.3881583753378626	1.0	0.6548932719185103	98.12126542677223
KEGG_PATHWAY	hsa05145:Toxoplasmosis	7	0.5663430420711975	0.47659799353168353	3305, 3304, 3949, 3112, 3303, 3310, 3909	324	118	6910	1.2651705377694078	1.0	0.8459198606623524	99.97570979948283
GOTERM_CC_DIRECT	GO:0005814~centriole	4	0.3236245954692557	0.826037212664525	3304, 3303, 158297, 3310	717	113	18224	0.8997173572283729	1.0	0.999228456587959	99.99999999782231
KEGG_PATHWAY	hsa03040:Spliceosome	5	0.40453074433656955	0.8756533233676288	3305, 3304, 3303, 26827, 3310	324	133	6910	0.8017729508957578	1.0	0.9785293269253567	99.99999999977045

Annotation Cluster 13	Enrichment Score: 1.8493461944043361
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR001751:S100/Calbindin-D9k, conserved site	8	0.6472491909385114	3.500641146665099E-5	6273, 6286, 6279, 6277, 170591, 6280, 6283, 6282	726	25	18559	8.180275482093665	0.03710180197510771	0.006281453024716166	0.05583692159120135
UP_SEQ_FEATURE	calcium-binding region:1; low affinity	7	0.5663430420711975	5.740391836874348E-5	6273, 6286, 6279, 170591, 6280, 6283, 6282	776	19	20063	9.525298426478567	0.10713384107005763	0.0160580421774833	0.09849923644332792
SMART	SM01394:SM01394	8	0.6472491909385114	9.403739255695504E-5	6273, 6286, 6279, 6277, 170591, 6280, 6283, 6282	407	28	10057	7.06002106002106	0.02194939622683989	0.02194939622683989	0.1209878738420489
INTERPRO	IPR013787:S100/CaBP-9k-type, calcium binding, subdomain	8	0.6472491909385114	9.917706832790023E-5	6273, 6286, 6279, 6277, 170591, 6280, 6283, 6282	726	29	18559	7.051961622494538	0.10157904015219799	0.013300326681791264	0.15811634985184453
UP_SEQ_FEATURE	calcium-binding region:2; high affinity	7	0.5663430420711975	1.4294481318742792E-4	6273, 6286, 6279, 170591, 6280, 6283, 6282	776	22	20063	8.226394095595126	0.24587205024987757	0.0346592718935711	0.2451091296148955
GOTERM_MF_DIRECT	GO:0050786~RAGE receptor binding	5	0.40453074433656955	5.993077350717206E-4	6286, 2357, 6279, 6280, 6283	657	11	16881	11.6791199667912	0.37537112306227804	0.05712796015681887	0.9137267269344718
GOTERM_BP_DIRECT	GO:0050832~defense response to fungus	5	0.40453074433656955	0.020730057415703405	6279, 1667, 4353, 6280, 6283	666	27	16792	4.669113558002447	1.0	0.43554653832473267	31.50282040081209
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	37	2.9935275080906147	0.06994957259899423	4148, 6286, 2147, 11131, 4854, 133584, 151651, 79825, 283652, 1950, 6280, 845, 6283, 7123, 6282, 3949, 4327, 84206, 170591, 389118, 247, 8858, 4324, 85409, 123036, 6273, 388795, 6279, 6277, 3309, 55576, 5359, 57124, 57047, 22915, 7057, 163688	657	717	16881	1.3259140380708558	1.0	0.6653666442685853	67.05603810599692
UP_SEQ_FEATURE	domain:EF-hand 1	12	0.9708737864077669	0.10397491628895197	57491, 6273, 11131, 6286, 6279, 6277, 151651, 170591, 6280, 6283, 163688, 6282	776	185	20063	1.6770409584842576	1.0	0.9761635504106635	84.81260535192075
UP_SEQ_FEATURE	domain:EF-hand 2	12	0.9708737864077669	0.10397491628895197	57491, 6273, 11131, 6286, 6279, 6277, 151651, 170591, 6280, 6283, 163688, 6282	776	185	20063	1.6770409584842576	1.0	0.9761635504106635	84.81260535192075
INTERPRO	IPR002048:EF-hand domain	14	1.132686084142395	0.11440943538986495	85409, 6286, 388795, 11131, 6273, 6279, 6277, 151651, 79825, 6280, 6283, 6282, 170591, 163688	726	228	18559	1.5696800541298148	1.0	0.8836505727567685	85.60803284621963
INTERPRO	IPR011992:EF-hand-like domain	14	1.132686084142395	0.30578237932186403	85409, 6286, 388795, 11131, 6273, 6279, 6277, 151651, 6280, 6283, 6282, 5336, 170591, 163688	726	279	18559	1.2827492915469456	1.0	0.9880717641426882	99.70411922821486
SMART	SM00054:EFh	8	0.6472491909385114	0.3628155141998811	11131, 6286, 6277, 151651, 170591, 6280, 163688, 6282	407	144	10057	1.3727818727818726	1.0	0.9562104821451838	99.69780795642048
GOTERM_MF_DIRECT	GO:0048306~calcium-dependent protein binding	4	0.3236245954692557	0.39312371551377545	6286, 6277, 845, 6282	657	58	16881	1.7720044087545268	1.0	0.9801693793526849	99.95226249605619
INTERPRO	IPR018247:EF-Hand 1, calcium-binding site	9	0.7281553398058253	0.39413468630602416	6273, 11131, 6279, 6277, 151651, 170591, 6280, 163688, 6282	726	178	18559	1.292529482774631	1.0	0.9947746158960594	99.96628023480821
UP_SEQ_FEATURE	calcium-binding region:2	4	0.3236245954692557	0.8391130939097013	57491, 11131, 6277, 151651	776	118	20063	0.876419709942338	1.0	0.9999999998591101	99.99999999999761
UP_SEQ_FEATURE	calcium-binding region:1	4	0.3236245954692557	0.8763915041940695	57491, 11131, 6277, 151651	776	128	20063	0.8079494201030928	1.0	0.9999999999899002	99.99999999999997

Annotation Cluster 14	Enrichment Score: 1.848578708192141
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0033280~response to vitamin D	5	0.40453074433656955	0.004785855715777741	6781, 6696, 5743, 8614, 249	666	18	16792	7.003670337003671	0.9999996262983453	0.21235404188098417	8.300501760310707
GOTERM_BP_DIRECT	GO:0046697~decidualization	5	0.40453074433656955	0.007116957041968778	6781, 6696, 7421, 5743, 8614	666	20	16792	6.303303303303303	0.9999999997304627	0.25168045279661866	12.10361513374657
GOTERM_BP_DIRECT	GO:0007566~embryo implantation	5	0.40453074433656955	0.08356221235681721	6781, 6696, 5743, 3553, 8614	666	42	16792	3.0015730015730013	1.0	0.7684700559787236	79.32357666728517

Annotation Cluster 15	Enrichment Score: 1.7811482346758836
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	propeptide:Removed in mature form	21	1.6990291262135921	8.997359001273917E-4	2348, 23627, 250, 390, 2634, 58, 8875, 685, 684, 3083, 80328, 51655, 2793, 27289, 2350, 2215, 29984, 72, 249, 5329, 65078	776	237	20063	2.2908945582669973	0.8308345666501987	0.16279625462681024	1.533388325013041
UP_KEYWORDS	GPI-anchor	12	0.9708737864077669	0.017890252679958328	2348, 23627, 250, 8875, 684, 2350, 2215, 2765, 249, 80328, 5329, 65078	800	137	20581	2.253394160583942	0.9996250879969865	0.22467892049907812	22.510937834312273
UP_SEQ_FEATURE	lipid moiety-binding region:GPI-anchor amidated serine	6	0.48543689320388345	0.06057478714580857	2348, 684, 2215, 249, 80328, 65078	776	55	20063	2.820477975632615	1.0	0.9393961602597313	65.79203211685183
GOTERM_CC_DIRECT	GO:0031225~anchored component of membrane	9	0.7281553398058253	0.07698101633330107	23627, 250, 8875, 684, 2215, 2765, 249, 5329, 65078	717	113	18224	2.024364053763839	0.9999999999999971	0.6975563622197865	67.51757703239375

Annotation Cluster 16	Enrichment Score: 1.7414401323654827
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0004252~serine-type endopeptidase activity	21	1.6990291262135921	0.0023602997056016424	3500, 2147, 344805, 146547, 3083, 64499, 63036, 1514, 3538, 43847, 712, 3514, 5651, 4327, 4057, 2191, 64699, 8858, 5328, 646960, 4324	657	255	16881	2.115981735159817	0.8435510216349404	0.13298088646572737	3.5536510441990687
INTERPRO	IPR018114:Peptidase S1, trypsin family, active site	11	0.889967637540453	0.006536292854658548	43847, 2147, 344805, 146547, 5651, 3083, 64499, 63036, 64699, 646960, 5328	726	102	18559	2.7568330362448012	0.9991602176407783	0.27524804152172444	9.933926749881728
INTERPRO	IPR001254:Peptidase S1	12	0.9708737864077669	0.0073487980956991	43847, 2147, 344805, 146547, 5651, 3083, 64499, 63036, 64699, 8858, 646960, 5328	726	120	18559	2.55633608815427	0.9996529383815368	0.29273381413868405	11.101997281370913
SMART	SM00020:Tryp_SPc	12	0.9708737864077669	0.008046924794930924	43847, 2147, 344805, 146547, 5651, 3083, 64499, 63036, 64699, 8858, 646960, 5328	407	118	10057	2.5128888518719026	0.8514385118292269	0.23844567027555175	9.878194509429495
UP_KEYWORDS	Serine protease	13	1.051779935275081	0.008926307220745581	2147, 344805, 146547, 3083, 64499, 63036, 43847, 5651, 4057, 64699, 2191, 646960, 5328	800	141	20581	2.371923758865248	0.9801253536188503	0.15063216844354543	11.897823592815115
UP_KEYWORDS	Zymogen	17	1.3754045307443366	0.009554999119813652	4224, 2147, 344805, 146547, 3083, 64499, 63036, 1514, 43847, 3938, 5651, 4327, 1358, 64699, 1359, 4324, 5328	800	214	20581	2.043674065420561	0.9849384662695039	0.1490225613420193	12.684104286588571
INTERPRO	IPR009003:Trypsin-like cysteine/serine peptidase domain	12	0.9708737864077669	0.011671825592851473	43847, 2147, 344805, 146547, 5651, 3083, 64499, 63036, 64699, 8858, 646960, 5328	726	128	18559	2.3965650826446283	0.9999968863476777	0.3641845518369361	17.08177472017127
INTERPRO	IPR001314:Peptidase S1A, chymotrypsin-type	11	0.889967637540453	0.013042964040148054	43847, 2147, 344805, 146547, 5651, 3083, 64499, 63036, 64699, 646960, 5328	726	113	18559	2.4884687583802627	0.9999993048040297	0.37664290319529425	18.89820288152525
UP_SEQ_FEATURE	domain:Peptidase S1	10	0.8090614886731391	0.025293708595080674	43847, 2147, 344805, 5651, 3083, 64499, 63036, 64699, 8858, 5328	776	109	20063	2.3719616003026576	1.0	0.8784184922208126	35.58356465101944
UP_SEQ_FEATURE	active site:Charge relay system	13	1.051779935275081	0.09551009120375595	2147, 344805, 146547, 3083, 64499, 63036, 43847, 1056, 5651, 221223, 64699, 2191, 5328	776	203	20063	1.655699304250673	1.0	0.9709443003432398	82.15216801376985
GOTERM_BP_DIRECT	GO:0006508~proteolysis	27	2.1844660194174756	0.0979136299818249	3500, 4224, 11131, 2147, 3083, 3538, 43847, 3514, 402682, 4327, 4057, 2191, 4324, 646960, 5328, 344805, 146547, 64499, 79836, 63036, 1514, 4973, 712, 5651, 1358, 1359, 64699	666	500	16792	1.3615135135135135	1.0	0.8041144846015555	84.45260613780069
UP_KEYWORDS	Protease	23	1.8608414239482203	0.45211717892771075	4224, 11131, 2147, 344805, 5104, 146547, 3083, 64499, 63036, 100287441, 1514, 43847, 5651, 4327, 4057, 1358, 391622, 2191, 64699, 1359, 5328, 646960, 4324	800	544	20581	1.0876907169117647	1.0	0.8963490164275912	99.97966237034314

Annotation Cluster 17	Enrichment Score: 1.6999960430007324
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR002068:Alpha crystallin/Hsp20 domain	4	0.3236245954692557	0.007743455540273205	94086, 1410, 3315, 3316	726	11	18559	9.295767593288256	0.9997741137731568	0.29517915528622785	11.664225402065265
INTERPRO	IPR008978:HSP20-like chaperone	5	0.40453074433656955	0.02243788840402203	94086, 1410, 26973, 3315, 3316	726	28	18559	4.564885871704054	0.999999999977306	0.5350864782858022	30.37637527658079
INTERPRO	IPR001436:Alpha crystallin/Heat shock protein	3	0.24271844660194172	0.045718826883066985	1410, 3315, 3316	726	9	18559	8.521120293847567	1.0	0.7084953618799947	52.60383853204694

Annotation Cluster 18	Enrichment Score: 1.6665393782950928
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SMART	SM00407:IGc1	10	0.8090614886731391	0.0011205929359420354	3500, 3538, 3493, 6966, 3112, 6967, 3136, 3514, 3507, 563	407	65	10057	3.8015498015498013	0.23249341491200182	0.06401146818086934	1.4329946809200633
INTERPRO	IPR003597:Immunoglobulin C1-set	10	0.8090614886731391	0.001263301886311445	3500, 3538, 3493, 6966, 3112, 6967, 3136, 3514, 3507, 563	726	68	18559	3.759317776697456	0.7446776888881238	0.12761361982550945	1.9966274207342871
UP_KEYWORDS	Immunoglobulin C region	5	0.40453074433656955	0.0021843942997295976	3500, 3538, 3493, 3514, 3507	800	15	20581	8.575416666666667	0.6154280647086527	0.05170557071862625	3.042152889947236
GOTERM_BP_DIRECT	GO:0050871~positive regulation of B cell activation	6	0.48543689320388345	0.003159059611681332	3500, 3538, 3493, 3514, 3507, 3569	666	26	16792	5.818433818433818	0.9999423502714886	0.17419334626747474	5.554916962314904
GOTERM_BP_DIRECT	GO:0006910~phagocytosis, recognition	6	0.48543689320388345	0.0044220111107571135	3500, 3538, 3493, 3514, 3507, 948	666	28	16792	5.402831402831403	0.9999988458608511	0.2068409060126375	7.693058725503821
INTERPRO	IPR003006:Immunoglobulin/major histocompatibility complex, conserved site	8	0.6472491909385114	0.008633855252276326	3500, 3538, 3493, 3112, 3136, 3514, 3507, 563	726	60	18559	3.408448117539027	0.9999143336402819	0.3124371351170514	12.920468193714996
GOTERM_BP_DIRECT	GO:0006911~phagocytosis, engulfment	6	0.48543689320388345	0.011640373587170221	3500, 3538, 3493, 3514, 2207, 3507	666	35	16792	4.322265122265122	0.9999999999999998	0.3109100412689706	19.0623092788896
GOTERM_MF_DIRECT	GO:0034987~immunoglobulin receptor binding	5	0.40453074433656955	0.017107432289717457	3500, 3538, 3493, 3514, 3507	657	26	16881	4.941166139796277	0.9999986900638985	0.35399798214765243	23.219013192573957
GOTERM_BP_DIRECT	GO:0050853~B cell receptor signaling pathway	7	0.5663430420711975	0.019419772436692344	3500, 3538, 3493, 89857, 5336, 3514, 3507	666	54	16792	3.2683794906017134	1.0	0.42595070066238305	29.82832149375454
GOTERM_MF_DIRECT	GO:0003823~antigen binding	8	0.6472491909385114	0.10614548500524705	3500, 3538, 3493, 3136, 3514, 3507, 80328, 563	657	103	16881	1.9956554506361661	1.0	0.7640281862904155	82.06073864163133
GOTERM_CC_DIRECT	GO:0042571~immunoglobulin complex, circulating	3	0.24271844660194172	0.17018016882388687	3500, 3538, 3514	717	19	18224	4.0132129486897155	1.0	0.8232132923576848	92.70970843875988
GOTERM_BP_DIRECT	GO:0006958~complement activation, classical pathway	6	0.48543689320388345	0.35524427851147194	3500, 3538, 3493, 712, 3514, 3507	666	99	16792	1.528073528073528	1.0	0.9914979852527072	99.96392955104736
GOTERM_BP_DIRECT	GO:0006956~complement activation	4	0.3236245954692557	0.6751634187470683	3500, 3538, 712, 3514	666	87	16792	1.1592281937109523	1.0	0.9999413564869625	99.99999984888018
GOTERM_BP_DIRECT	GO:0038096~Fc-gamma receptor signaling pathway involved in phagocytosis	5	0.40453074433656955	0.7458266089903198	3500, 3538, 5336, 3514, 2212	666	127	16792	0.9926461894965832	1.0	0.9999896934108933	99.99999999820109

Annotation Cluster 19	Enrichment Score: 1.6044591353846056
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0005506~iron ion binding	13	1.051779935275081	0.016343647301342884	22952, 3039, 59344, 9023, 3040, 5033, 4057, 3043, 2512, 7054, 1585, 247, 1584	657	153	16881	2.183155758498224	0.9999975897069524	0.3502658982684079	22.30033509621947
UP_KEYWORDS	Iron	21	1.6990291262135921	0.028429614627107486	286133, 22952, 6121, 3039, 5743, 4353, 3081, 5033, 1585, 6999, 1584, 3162, 9023, 59344, 102724560, 3040, 4057, 3043, 2512, 7054, 247	800	324	20581	1.6674421296296296	0.9999966406493104	0.3097482599982917	33.46621148073682
UP_KEYWORDS	Heme	11	0.889967637540453	0.033075212229046094	22952, 3162, 3039, 5743, 4353, 102724560, 3040, 3043, 1585, 6999, 1584	800	132	20581	2.1438541666666664	0.999999586374606	0.33521144632127464	37.82228931756174

Annotation Cluster 20	Enrichment Score: 1.5732014889135166
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05143:African trypanosomiasis	9	0.7281553398058253	1.039577363517272E-4	355, 3039, 3040, 54106, 3553, 3043, 3569, 3383, 335	324	33	6910	5.816498316498317	0.024033849307149135	0.00485365771747559	0.1335626544973656
GOTERM_CC_DIRECT	GO:0071682~endocytic vesicle lumen	6	0.48543689320388345	2.8092859198583986E-4	10808, 338, 3039, 3040, 3043, 335	717	16	18224	9.531380753138075	0.11081027207725647	0.012964631105717439	0.3936288024207313
GOTERM_BP_DIRECT	GO:0042542~response to hydrogen peroxide	8	0.6472491909385114	0.003764427670457895	3725, 1410, 3162, 3039, 3040, 3043, 8061, 3329	666	51	16792	3.9550138373667783	0.9999911507072111	0.190670053529717	6.585560501461396
UP_SEQ_FEATURE	glycosylation site:N-linked (Glc) (glycation)	4	0.3236245954692557	0.004049860310258706	3039, 3040, 3043, 335	776	9	20063	11.490836197021764	0.9996680931639973	0.43571155540662754	6.7293647504901415
GOTERM_MF_DIRECT	GO:0031720~haptoglobin binding	3	0.24271844660194172	0.004406868846079559	3039, 3040, 3043	657	3	16881	25.694063926940636	0.9687906346061702	0.2063683194460204	6.5390503099096104
GOTERM_BP_DIRECT	GO:0010942~positive regulation of cell death	6	0.48543689320388345	0.0051722032906984395	3039, 80149, 3040, 652, 3043, 4504	666	29	16792	5.216526871699285	0.9999998872005607	0.22117067419125247	8.941379150019891
GOTERM_CC_DIRECT	GO:0031838~haptoglobin-hemoglobin complex	3	0.24271844660194172	0.008773122334530944	3039, 3040, 3043	717	4	18224	19.06276150627615	0.9748612824095252	0.23133201300141082	11.63507315059168
GOTERM_MF_DIRECT	GO:0004601~peroxidase activity	5	0.40453074433656955	0.009458381083603836	3039, 5743, 4353, 3040, 3043	657	22	16881	5.8395599833956	0.9994244391353851	0.27700648398951255	13.542280321538925
UP_KEYWORDS	Glycation	4	0.3236245954692557	0.009861614329137857	3039, 3040, 3043, 335	800	12	20581	8.575416666666667	0.9868445037889083	0.14820064877316574	13.065205964401805
